"filename", "language", "Dart", "comment", "blank", "total"
"c:\Dev\car_rental\lib\features\home\presentation\views\widgets\nearby_car.dart", "Dart", 50, 0, 3, 53
"c:\Dev\car_rental\lib\features\home\presentation\views\widgets\notifications_widget.dart", "Dart", 49, 0, 5, 54
"c:\Dev\car_rental\lib\features\home\presentation\views\widgets\profile_pic.dart", "Dart", 16, 0, 3, 19
"c:\Dev\car_rental\lib\features\home\presentation\views\widgets\recommend_car_card.dart", "Dart", 154, 10, 15, 179
"c:\Dev\car_rental\lib\features\home\presentation\views\widgets\review_card.dart", "Dart", 94, 0, 6, 100
"c:\Dev\car_rental\lib\features\home\presentation\views\widgets\search_view_body.dart", "Dart", 155, 0, 11, 166
"c:\Dev\car_rental\lib\features\home\presentation\views\widgets\section_header_row.dart", "Dart", 31, 0, 2, 33
"c:\Dev\car_rental\lib\features\home\presentation\views\widgets\selector_switcher.dart", "Dart", 19, 0, 2, 21
"c:\Dev\car_rental\lib\features\home\presentation\views\widgets\unactive_selector.dart", "Dart", 39, 0, 3, 42
"c:\Dev\car_rental\lib\features\on_boarding\presentation\views\main_view.dart", "Dart", 25, 0, 6, 31
"c:\Dev\car_rental\lib\features\on_boarding\presentation\views\on_boarding_view.dart", "Dart", 10, 0, 4, 14
"c:\Dev\car_rental\lib\features\on_boarding\presentation\views\startup_view.dart", "Dart", 40, 0, 6, 46
"c:\Dev\car_rental\lib\features\on_boarding\presentation\views\widgets\custom_bottom_navigation_bar.dart", "Dart", 45, 0, 6, 51
"c:\Dev\car_rental\lib\features\on_boarding\presentation\views\widgets\main_view_body.dart", "Dart", 14, 0, 3, 17
"c:\Dev\car_rental\lib\features\on_boarding\presentation\views\widgets\on_boarding_page_view.dart", "Dart", 30, 0, 4, 34
"c:\Dev\car_rental\lib\features\on_boarding\presentation\views\widgets\on_boarding_view_body.dart", "Dart", 91, 0, 10, 101
"c:\Dev\car_rental\lib\features\on_boarding\presentation\views\widgets\page_view_item.dart", "Dart", 87, 0, 9, 96
"c:\Dev\car_rental\lib\main.dart", "Dart", 33, 2, 6, 41
"Total", "-", 6838, 130, 902, 7870
